text,label
"ING's Fourth-Quarter Results Were Quite Challenging, Says CFO",0
J.C. Penney Again at Risk Of NYSE Delisting,0
Jaguar Land Rover to cut output at two UK factories,0
La Jolla Pharma to reassess development of LJPC-401,0
La Jolla Pharmaceutical to reassess continued development of LJPC-401 based on clinical results,0
Lifeblood of Amazon merchants threatened as coronavirus infects Chinese workers,0
Loonie dips as Bank of Canada official points out uncertainties,0
L'Oreal CEO says coronavirus will hamper sales in coming weeks,0
L'Oreal Expects Short-Term Virus Hit,0
Lowe's says it will shut 34 stores in Canada,0
Luckin Coffee and Yum China hit again by coronavirus anxiety,0
"Macy's says weather, soft tourism and weak performance at lower-tier malls weighed in Q3",0
"Mitsubishi postpones SpaceJet delivery again, books $4.5 billion special loss",0
"Nike to record $425 mln charge as it transitions brand business in Brazil, Argentina, Chile, Uruguay to distributor partnerships",0
Nike Warns Coronavirus Is Presuring Sales in China,0
Nintendo Switch Shipments to Japan Delayed by Coronavirus,0
Nissan orders deep spending cuts - Reuters,0
Novartis to cut 150 jobs at Shanghai site in shift to commercial development,0
NTSB calls on Boeing to redesign thousands of 737s,0
NTSB chair criticizes Uber's safety culture,0
Nutrien : to Shut Down Rocanville Mine for Two Weeks Due to CN Strike #Nutrien #Stock #MarketScreener… https://t.co/7RnmPSYg3X,0
Oracle’s Need for ‘Steep’ Sales Climb Leaves Street Cautious,0
"Participation Of BSNL, MTNL In Spectrum Auction May Lead To Conflict Of Interest: Department Of Telecom ",0
Peter Thiel Divides Facebook Internally Over Ad Policy (Radio),0
PG&E loses half of financial backing for bankruptcy plan,0
Pizza Hut's Struggling Turnaround Weighs on Yum Brands Results,0
Protest forces AngloGold to suspend Guinea gold production,0
Qualcomm Projects Uneven Sales Growth on Pickup of 5G,0
Royal Mail Labor Trouble Throws Long-Term Targets Into Jeopardy,0
Royal Mail Labor Troubles Put Long-Term Targets in Jeopardy,0
Russia's Rusal faces tough market for aluminium even after sanctions dropped,0
"S. African Airways Cuts Foreign, Local Routes to Stay Afloat",0
Saputo Canadian Closures Show How Much Dairy Industry Is Hurting,0
Sell-siders on board with Bristol-Myers Squibb's Q4 & outlook,0
SoftBank Group Corp.’s massive investment in WeWork triggered a multi-billion-dollar writedown and a rare apology f… https://t.co/PogaY0B09Z,0
"Some gamers accessing Google's new cloud gaming platform, Stadia, through a Chromecast Ultra dongle are reporting trouble… https://t.co/t6dCbMr0C3",0
Sparkle fades as coronavirus risks wiping out luxury goods growth,0
"Steel Giant to Axe 3,000 Jobs as Crisis Rips Through Europe",0
Swiss investor adviser Ethos calls for Credit Suisse overhaul after spying,0
Tesla Cybertruck debut drew ridicule online after the newly-unveiled model’s armored glass windows cracked like spi… https://t.co/3h9ch5lK1r,0
Tesla Zealotry on Street Fades as Focus Shifts to Fundamentals,0
Tesla's Return to Profitability Is Not Sustainable,0
"Teva, Bausch Could Be Next to File for Bankruptcy",0
"The reveal of the Tesla $TSLA #Cybertruck didn't go quite as expected... but moving on, there's a few specs you sho… https://t.co/wYnwjcjnEF",0
"The Supreme Cannabis Company, Inc. Consensus Forecasts Have Become A Little Darker Since Its Latest Report",0
Thiel driving FB division on political ads - WSJ,0
"Three of the largest US airlines -- Delta, American and United -- have canceled more flights between the United Sta... https://t.co/fY9qG2bXpa",0
TikTok looks to diversify users as U.S. pressure mounts,0
"Toyota keeps China plant output stopped through February 16 as virus hits supply, logistics",0
"Toyota, Honda Extend China Shutdowns as Virus Gathers Pace",0
Trading on the News Adds a Risk Premium to Shares of American Micro Devices,0
Trans Mountain expansion costs soars to C$12.6B - report,0
TSB to axe at least 15% of branches in cost-cutting drive https://t.co/8c17g12zuC,0
"TSB to close 82 branches, slash costs in strategy overhaul https://t.co/RWpUxn2xTH https://t.co/TUTUh0Au4G",0
"TSB to cut 82 branches in strategy overhaul, up to 400 may go https://t.co/D9inDP0OOQ https://t.co/w2h4hTfFyz",0
"Tullow to Cut 40% Jobs in Kenya, Focus on Investment Decision",0
Uber co-founder Travis Kalanick has sold $1.5 billion worth of the company's stock this month https://t.co/ZLtMcVtFcp,0
Uber co-founder Travis Kalanick sold $1.5 billion of the company's stock this month https://t.co/L5f47o9NnD,0
Uber Loses License In London,0
Uber Loses London License (Again) ,0
Uber may be about to lose the right to operate in London https://t.co/PWXX1xSAOj,0
"UBER SAYS AWARE OF APP NOT LOADING, WORKING TO RESOLVE IT",0
Uber's license will not be renewed in London over safety concerns https://t.co/n6NCmvWaGt,0
'Unfit' Uber loses London license over safety failures,0
'Unfit' Uber stripped of London license #economy #MarketScreener https://t.co/wgqFijpV50 https://t.co/clmEwq2cJK,0
Unilever : Recalls Some Lipton and Knorr Products Due to a Poultry Supplier's Recall #Unilever #Stock… https://t.co/FxpwjQYkXh,0
United joins Delta and American in suspending flights between the U.S. and mainland China. United's flight suspensi... https://t.co/5ZtcJXzf7O,0
UPDATE 1-Bristol-Myers misses main goal of late-stage skin cancer trial,0
UPDATE 1-CymaBay Therapeutics scraps liver disease studies; shares plunge,0
UPDATE 1-FDA declines to approve Adamis Pharma's Zimhi to treat opioid overdose,0
Vans parent VF Corp. says 60% of China owned and partnered stores are closed over coronavirus,0
"Vans parent VF Corp. says 60% of China stores are closed over coronavirus, to update guidance in May",0
Vietnam's budget carrier VietJet Aviation JSC will suspend all of its fights to China February 1 amid the novel cor... https://t.co/nWRl3RDuIy,0
Walmart Inc.’s Jet subsidiary is ending its fresh-food delivery business just a year after introducing the service… https://t.co/MpzLxKX3cW,0
Walmart Pulls The Plug On Jet.com 'City Grocery Experience',0
Walmart's Jet is ending its fresh-food delivery business just a year after introducing the service in New York City https://t.co/Y8sI7u2mmB,0
"WATCH: Cosmetics maker Coty, faced with weak sales, is expected to start an auction process in December and consume… https://t.co/qSW2swob2C",0
WeWork Layoffs: 10 Things to Know About the Upcoming Job Cuts,0
WeWork set to lay off thousands - NYT,0
WeWork’s Path to Survival Is Narrow and Perilous,0
What went wrong at Tesla's Cybertruck launch? Hear from Bloomberg's Ed Ludlow @EdLudlow who was there https://t.co/chEHrylNx7,0
"Why I'm Cutting Netflix -- and Millions of Americans Might, Too",0
Why London Has Banned Uber — Again,0
$PBR - Petrobras expects lower April production; makes oil discovery https://t.co/kSkaXkxlze,0
$PSX $VLO $HFC - Phillips 66 cuts rates at Bayway refinery on weak cracks - S&P Global https://t.co/0sOtRQG5t5,0
$XOM - Exxon's Baton Rouge refinery cuts production on low demand - Reuters https://t.co/xRIss6avLy,0
Exxon is cutting billions of dollars in investments to keep its financial footing during the worst oil-price rout i… https://t.co/QoPqAc2J9a,0
"WATCH: Exxon Mobil, the largest U.S. oil producer, said it will cut planned capital spending by 30% this year https://t.co/pewe0L13xG",0
"Freddie Mac Prices $731 Million Multifamily K-Deal, K-F74  https://t.co/c31iovNuJy",0
$AAPL - Apple forecasts 100M+ 5G iPhone sales - report https://t.co/QhkaVvX1fZ,1
$AQST FDA approves Aquestive's ALS treatment https://t.co/7g7ZbrkoqF via @YahooFinance,1
$AQST: Aquestive Therapeutics confirms FDA approval for Exservan Oral Film for the treatment of amyotrophic lateral… https://t.co/PIRPvqJ4s7,1
$BA $EADSY $EADSF - Boeing reports 30 orders of 737 MAX in November https://t.co/zOOFn8b2ip,1
$CNK - Cinemark Holdings (CNK) Presents At Southwest Ideas Investor Conference - Slideshow. Get more updates here:… https://t.co/vdvcgOsGLP,1
$DIS $SNE - Disney now sees $110M-$120M for 'Frozen II' https://t.co/I59tzaKreO,1
$DMPI DelMar Pharmaceuticals Presents Positive Interim Data of VAL-083 Demonstrating Favorable Outcomes...… https://t.co/5WbTTriTwV,1
$HEPA Hepion Pharmaceuticals Successfully Advances to Next Dosing Level in Ongoing Multiple Ascending Dose Clinical Study of CRV431,1
$ICPT: Intercept Pharma announces FDA acceptance of New Drug Application for obeticholic acid seeking accelerated... https://t.co/31L0KiSWEZ,1
$IONS $AKCA $AKCA - Akcea and Ionis launches late-stage AKCEA-TTR-LRx study https://t.co/ybDZfFkp0Z,1
$LDOS - Leidos bull positive on DoE contract win https://t.co/KCDOa63aHE,1
$LMT - Lockheed Martin missile test goes off well https://t.co/gYVX1UzVqD,1
$OYST: Oyster Point Pharma reports positive top-line results from the Phase 1 ZEN Study https://t.co/3fKa6WS85r,1
$PAC - Grupo Aeroportuario Del Pacifico reports 10.1% rise in November traffic https://t.co/1tr3oiR6mE,1
$PTCT: PTC Therapeutics announces that the FDA has granted priority review for the New Drug Application for... https://t.co/EIQ7MgrPSc,1
$RADA - RADA Electronic announces $12.5M in new orders https://t.co/wEocrRMgtL,1
$SGEN - Seattle Genetics earns drug approval in Canada https://t.co/Q1co2SGurS,1
$TAK: Takeda Pharma presents long-term data for ALUNBRIG; demonstrates continued Superiority after two years https://t.co/RPW80FKq6S,1
$TEVA - Teva inks early-stage drug research deals https://t.co/yqK6GHv0Ff,1
$X $MT $TMST - U.S. Steel hikes HRC prices by $30/ton; steel stocks rise https://t.co/6iAnyB79Sa,1
"A Closer Look At Asbury Automotive Group, Inc.'s (NYSE:ABG) Impressive ROE",1
Ad Group Publicis Keeps Guidance in Sign That Worst May Be Over,1
AECOM recognized with national award for U.S. Federal small business program excellence,1
Airbus racks up strong January orders,1
Amani Gold : Secures Gold Dealers License in Tanzania #AmaniGold #Stock #MarketScreener https://t.co/fUr63A7aVB https://t.co/AHlEWGRAtq,1
Amazon Employees Surge Toward 1 Million,1
Amazon says it signed up new Prime service members in record numbers in the U.K. this week when it aired Premier Le… https://t.co/SM7E7PiVsL,1
Amazon to create 500 new jobs in Florida as it plans to open a distribution center,1
Amazon to create 500 new jobs in Florida as part of plans to open a fulfillment center in Auburndale,1
Amazon to create 500 new jobs in Mississippi as it builds a 2nd fulfillment center in the state,1
Amazon to create 500 new jobs in Mississippi as it builds new fulfillment center,1
AMD launches 7nm GPU for workstations; shares +4%,1
Analysis: Popeyes Chicken Sandwich Translates To Surge In Foot Traffic,1
Analysts positive on New Relic's investor event,1
Apple Averted An iPhone Fiasco With Phase 1 Trade Deal,1
Apple forecasts 100M+ 5G iPhone sales - report,1
Apple Just Put the Swiss Watch Industry to Shame,1
Apple's iPhone 11 'massive' success - Wedbush,1
ArcelorMittal More Optimistic on Steel Demand Outlook for 2020,1
ArcelorMittal sees 2020 steel pick-up as debt hits low,1
"As Uber, GrubHub and Postmates battle over cities, Doordash is thriving in the suburbs https://t.co/U7tr1vKX5x",1
Azul's January traffic rose 29.1%,1
"Baidu Leads the Way in Innovation with 5,712 Artificial Intelligence Patent Applications  https://t.co/btciiZtLpZ",1
"Blue Apron to offer 'diabetes-friendly' menus this month, stock rallies",1
Boeing reports 30 new orders for the troubled 737 Max in November https://t.co/jGejqEi0oT,1
Brazilian food delivery app iFood looks to grow in retail in 2020,1
Canopy Growth gets Health Canada license for beverage facility,1
"Canopy Growth Obtains Health Canada License For Beverage Facility, Now Has All 'Cannabis 2.0' Licenses",1
China EV startup Byton receives California distributor license,1
Cipla’s India Arm Will Show Market-Beating Growth In Next Few Quarters: CEO Vohra,1
Coca-Cola Breaks Down a Record Quarter,1
Conoco Plans Share Buyback That's Almost 50% of Market Value,1
"Consensus is Being Reached Over Eskom Debt, Cosatu Says",1
"CuriosityStream, a streaming service devoted to science and nature has quietly amassed 10 million subscribers, more… https://t.co/bh8ZZdSJWv",1
Dana extends buyback program,1
Deutsche Bank Plans Bigger Bonuses at Asset Management Division,1
Dunkin' Brands Accelerates Growth Into 2020,1
Electronic Arts Breaks Down a Record Quarter,1
Eli Lilly to create 100 jobs in Indianapolis as it adds capacity to its technology center campus,1
"Elon Musk says Tesla has 187,000 orders for its Cybertruck, less than 48 hours after the broken-glass reveal https://t.co/AtBQDgnjUP",1
"Elon Musk says Tesla has amassed more than 200,000 orders for its Cybertruck, even after two windows unexpectedly s… https://t.co/KL1H0oIjfL",1
"engage:BDR : 25 New Clients, Revenue Growth & Balance Sheet Improvements #engage:BDR #Stock #MarketScreener… https://t.co/bwNFFeO1w4",1
Extreme Networks board authorizes $100 mln share buyback,1
FDA accepts Bioepis' application for Avastin biosimilar,1
"FDA Approves Sarepta's Second DMD Drug, Analyst Projects $500M-Plus Opportunity",1
FDA OKs Zogenix's Fintepla for Dravet syndrome,1
Ford invests more in Michigan,1
"Ford to Add 3,000 Jobs at Michigan Plants, Invest $1.45 Billion",1
"Ford to invest $1.45 billion in two Detroit plants, add 3,000 jobs",1
Former ConsenSys executive says Bitcoin will increase ‘stability for the average person’,1
Grupo Aeroportuario reports 10% increase in January traffic,1
Hecla's Fourth Quarter Continues a Strong Second Half Of 2019,1
Highlight 2019: Ruyi Group Records Strong Development and Growth,1
"HollyFrontier OKs new $1 billion stock buyback program, to build new renewable diesel unit",1
"HollyFrontier outlines new biodiesel project, to buy back $1B in shares",1
HollyFrontier sets new $1 bln share repurchase program,1
How Nordstrom Is Benefiting From Direct-to-Consumer Brands,1
